File Name,Word Count,Unit Count,Measurements Ratio
revisited-thalassiosira-pseudonana-tp-conjugation-nbzdap6.txt,856,18,0.02102803738317757
detailed-western-blotting-immunoblotting-protocol-b5i4q4gw.txt,4992,61,0.012219551282051282
analysis-of-er-structures-in-cultured-induced-neur-cv8yw9xw.txt,1068,15,0.014044943820224719
setting-up-the-working-environment-b88crzsw.txt,2302,15,0.006516072980017376
guidance-for-populating-genometrakr-metadata-templ-bxcipiue.txt,1493,23,0.015405224380442064
analysis-of-glycosphingolipids-from-human-cerebros-cikguctw.txt,2364,16,0.00676818950930626
nanopore-sequencing-with-flongle-flow-cells-c25myg46.txt,2132,7,0.003283302063789869
a-general-protocol-for-pilot-testing-the-screening-bkc9ksz6.txt,827,21,0.02539298669891173
what-are-the-implications-and-impacts-of-current-d-cxpkxmkw.txt,2072,18,0.008687258687258687
selection-assay-to-identify-desiccation-tolerant-b-j4icque.txt,147,0,0.0
basic-illumina-sequence-quality-control-d4e8td.txt,587,6,0.010221465076660987
quantitative-reverse-transcriptase-pcr-analysis-v7ne9me.txt,220,2,0.00909090909090909
isolation-of-mitochondria-from-diplonema-papillatu-fbqbimw.txt,1778,30,0.01687289088863892
study-procedures-part-6-of-safety-and-efficacy-of-bvc9n2z6.txt,1815,22,0.012121212121212121
3-2-production-of-a-cleared-cell-lysate-bptrmnm6.txt,5282,75,0.01419916698220371
low-volume-methodology-for-nextera-dna-flex-librar-be6rjhd6.txt,3065,29,0.009461663947797716
illumina-post-mr-dna-processing-pipeline-qiime-hk2b4ye.txt,1481,24,0.016205266711681297
protein-extraction-from-dental-enamel-cs8mwhu6.txt,1444,8,0.00554016620498615
ihc-staining-bf6ajrae.txt,3414,20,0.005858230814294083
colony-formation-titering-assay-for-lentivirus-bawsifee.txt,1383,14,0.01012292118582791
glycerol-stock-dbe2jd.txt,208,12,0.057692307692307696
long-read-sequencing-and-data-processing-c8tqzwmw.txt,239,1,0.0041841004184100415
chloroplast-transformation-of-the-liverwort-marcha-ntqdemw.txt,951,15,0.015772870662460567
the-production-of-monocyte-derived-dendritic-cells-ng8dbzw.txt,1683,20,0.011883541295306001
cell-free-lysate-e-coli-preparation-with-sonicatio-8nthven.txt,2545,31,0.01218074656188605
ipa-core-training-guide-7dzhi76.txt,290,0,0.0
tandem-affinity-immunopurification-kgrctv6.txt,1348,6,0.004451038575667656
protocol-for-assembly-of-a-serine-integrase-based-c6rxzd7n.txt,6171,57,0.009236752552260573
cryo-em-sample-preparation-for-pi3kc3-c1-rab1a-com-c2pcydiw.txt,298,0,0.0
generation-of-stable-cell-lines-using-retroviral-s-cskhwct6.txt,825,1,0.0012121212121212121
systematic-review-and-meta-analysis-of-incidence-a-cabrsam6.txt,4747,22,0.004634506003791869
isolation-of-human-pancreatic-islets-of-langerhans-xgsfjwe.txt,3357,45,0.013404825737265416
laptop-setup-and-piranhagui-install-c8jrzum6.txt,1479,19,0.012846517917511832
protocols-from-evolutionary-analyses-of-visual-op-b3wgqpbw.txt,1115,0,0.0
preparing-whole-cell-samples-for-immunoblotting-cybrxsm6.txt,265,0,0.0
beast-v1-x-tutorial-in-a-case-of-four-cicada-gener-bq5fmy3n.txt,1611,12,0.0074487895716946
copas-wormsorter-bfc9jiz6.txt,966,9,0.009316770186335404
rotarod-assay-to-detect-motor-phenotypes-in-mice-b7p9rmr6.txt,212,1,0.0047169811320754715
cutting-and-drilling-clear-acrylic-sheet-bcueiwte.txt,1767,25,0.014148273910582909
sueoka-s-high-salt-medium-fdebi3e.txt,288,5,0.017361111111111112
elisa-for-quantification-of-il-31-in-human-serum-bkemktc6.txt,606,2,0.0033003300330033004
budding-yeast-chec-2gjgbun.txt,1321,11,0.008327024981074944
overall-protocol-for-top-down-lc-ms-ms-of-human-lu-b5sbq6an.txt,380,1,0.002631578947368421
phase-contrast-mri-versus-numerical-simulation-to-kekctcw.txt,869,12,0.01380897583429229
ez-burn-keto-gummies-canada-reviews-shark-tank-exp-cd5gs83w.txt,2071,21,0.010140028971511348
isolation-of-phytopathogenic-fungi-sgsebwe.txt,419,1,0.002386634844868735
preparation-and-administration-of-systemic-4-ap-c4w8yxhw.txt,222,1,0.0045045045045045045
screening-sequencing-datasets-for-marker-genes-in-g5vby66.txt,1555,12,0.0077170418006430866
modified-nebnext-varskip-short-sars-cov-2-enrichme-cfyitpue.txt,7528,67,0.008900106269925611
pbmc-01b-isolation-of-human-pbmc-from-whole-blood-biagkabw.txt,1964,19,0.009674134419551934
hypotheses-objectives-endpoints-and-case-definitio-bj5vkq66.txt,3060,8,0.00261437908496732
human-islet-quantification-and-purity-assessment-bus3nwgn.txt,1565,19,0.012140575079872205
https-www-facebook-com-primaweightlossdragonsdenun-cd4ts8wn.txt,1582,27,0.01706700379266751
sysb-3036-w04-homology-searches-x8xfrxn.txt,2094,36,0.017191977077363897
qpcr-primer-design-bqjsmune.txt,1163,25,0.021496130696474634
sparc-duke-pelotgrill-ot2-od025340-pigvagusnerve-c-6bqhamw.txt,1102,1,0.0009074410163339383
construction-of-ultra-high-density-genetic-linkage-cin7udhn.txt,909,19,0.020902090209020903
opentrons-pipeline-pcr-preparation-c2eaybae.txt,2278,29,0.012730465320456541
protocol-for-use-with-nebnext-small-rna-library-pr-t7qermw.txt,3437,27,0.007855688100087285
making-lb-ngm-plates-b4c2qsye.txt,717,3,0.0041841004184100415
test-protocol-3gfgjtn.txt,121,0,0.0
build-revise-on-ubuntu-bruwm6xe.txt,586,0,0.0
fluorescence-loss-assay-7mfhk3n.txt,417,25,0.05995203836930456
via-keto-gummies-reviews-scam-amp-legit-does-it-wo-cak6scze.txt,1520,13,0.008552631578947369
p14-procedimiento-de-reclamaciones-cmgru3v6.txt,261,2,0.007662835249042145
keto-extreme-fat-burner-south-africa-2022-the-trut-b8whrxb6.txt,2925,20,0.006837606837606838
methods-for-visualization-of-pig-vagus-nerve-34-va-b9kgr4tw.txt,542,6,0.01107011070110701
imaging-of-gene-expression-in-single-cells-by-visu-cznwx5fe.txt,1427,11,0.007708479327259986
optimum-keto-pills-reviews-official-2022-ratings-a-cac9saz6.txt,272,6,0.022058823529411766
adult-mouse-lung-cell-dissociation-on-ice-rird4d6.txt,993,11,0.011077542799597181
the-calculation-of-gut-metabolic-modules-from-gene-bq6gmzbw.txt,528,23,0.043560606060606064
czv8cs-liquid-medium-for-fungal-culture-f7cbriw.txt,219,5,0.0228310502283105
cdna-exome-capture-v1-0-1-c4geytte.txt,4147,32,0.007716421509524958
barcode-composition-by-overlap-extension-pcr-c2tdyei6.txt,720,7,0.009722222222222222
preparation-of-1-5-mg-ml-sera-mag-carbolylate-modi-g2abyae.txt,814,4,0.004914004914004914
